specObjID,spiral,elliptical,petroMag_u,petroMag_r,petroMag_g,z
556346318713284608,1,0,21.78765,17.72121,18.38644,0.1090646
557338079426275328,1,0,20.60397,17.55651,18.45868,0.1271782
557350448932087808,1,0,18.49381,16.81337,17.14911,0.04827793
557381785013479424,0,1,18.72711,15.68508,16.66498,0.1058441
557456551804168192,0,1,20.7782,17.228,18.76457,0.2316771
502245398555944960,0,1,16.22613,13.43974,14.3139,0.03145557
502252820259432448,1,0,20.62379,17.67391,18.67646,0.1840997
502260516840826880,1,0,18.49396,17.45737,17.79652,0.04439685
502260791718733824,1,0,17.0969,14.43296,15.37735,0.03123671
502268488300128256,1,0,17.38803,15.01756,15.78872,0.04500785
503353980785551360,1,0,20.07296,17.25065,18.19086,0.1242661
503360028099504128,1,0,19.66528,17.4295,18.24154,0.1140233
503361127611131904,1,0,17.69128,15.90188,16.32777,0.03061206
503448813663447040,1,0,18.13568,16.99604,17.22213,0.03958077
504443322316646400,1,0,19.70607,17.69693,18.25329,0.08460494
504494999363151872,1,0,20.39203,17.59396,18.41294,0.1103806
504498297898035200,1,0,18.92244,16.74707,17.24267,0.02595201
505531289072330752,1,0,19.46406,17.39538,18.11242,0.08314719
505561250764187648,1,0,18.78122,16.75393,17.47968,0.08419115
505566198566512640,1,0,17.92499,16.66738,16.9184,0.05812032
505626946583947264,1,0,18.21134,17.13405,17.32607,0.04967882
505665154613012480,0,1,20.18732,17.41837,18.34682,0.1226012
506692098607572992,1,0,18.70932,16.02395,16.90328,0.08111756
506725908590127104,1,0,20.17795,17.49877,18.32641,0.08056751
506731406148265984,1,0,19.06142,17.16675,17.80611,0.08188222
506736079072684032,1,0,18.06963,15.99479,16.60527,0.0995646
506752571747100672,1,0,19.36609,17.25562,17.86919,0.07568314
506791329531979776,1,0,18.83298,16.13231,17.04242,0.04694071
506828163171510272,0,1,20.89777,17.39187,18.60928,0.1820555
507813875345811456,0,1,20.35608,17.38138,18.69637,0.1927756
507908433345800192,1,0,18.60744,16.83142,17.41406,0.08971809
507956536979515392,0,1,19.06918,16.74099,17.75031,0.1813838
508930704332056576,1,0,20.04399,17.55282,18.65131,0.1320254
510127522805999616,1,0,18.3726,17.01524,17.37495,0.04088883
511191849944246272,1,0,18.68316,16.1286,17.04079,0.05454022
511230607729125376,0,1,18.17169,15.51957,16.38283,0.05641999
512302631582984192,0,1,20.70118,17.40953,18.78647,0.2543515
513449697105438720,1,0,18.3387,16.69885,17.2043,0.06875283
513532160477521920,1,0,18.77252,17.39789,17.82153,0.1145936
514548109070592000,1,0,19.57032,17.30759,18.00997,0.08638179
514663282913601536,1,0,18.06956,15.8963,16.76018,0.03669077
514693794361272320,1,0,19.07309,16.97094,17.55425,0.05751954
515709193819285504,1,0,20.31648,17.72183,18.75205,0.09356269
515721838203004928,1,0,18.90294,16.8645,17.47599,0.0807283
515832339121596416,1,0,18.94667,17.24734,17.87279,0.1067667
516880723374794752,0,1,24.68522,17.04576,18.31989,0.1845633
516882372642236416,1,0,18.81787,17.49185,17.97032,0.02881709
517922235764205568,0,1,18.80826,16.55451,17.45047,0.1382962
518081664950233088,0,1,19.76287,17.35389,18.49766,0.1549496
519065727622211584,0,1,21.85719,17.0692,18.30426,0.20108
519130323930343424,1,0,21.48853,17.86366,19.01147,0.1543817
520166888500652032,0,1,21.15803,17.59258,18.88429,0.1991866
520198224582043648,1,0,17.85774,15.70436,16.35576,0.03429969
520202072872740864,1,0,19.44727,17.4104,18.14045,0.1678445
520209494576228352,1,0,18.44786,16.59863,17.15315,0.07124121
520214717256460288,1,0,18.51494,17.09423,17.41709,0.03530622
520258972599478272,1,0,18.82331,16.66126,17.12937,0.02212189
520293057459939328,1,0,19.51466,17.62734,18.24353,0.09160349
520299654529705984,1,0,17.42486,15.52363,16.13639,0.05072285
521296361803507712,1,0,20.255,17.6959,18.51309,0.08689621
521321925448853504,0,1,20.25028,17.69237,19.04218,0.2061478
522432157315000320,1,0,20.18658,17.42969,18.39415,0.1285902
522457720960346112,1,0,18.03625,16.076,16.72588,0.06034326
522467066809182208,0,1,19.85363,15.9726,17.02379,0.1135147
522519843367315456,0,1,21.74045,17.76406,19.10071,0.2064739
522532487751034880,0,1,20.14544,17.45323,18.55833,0.1315067
522536885797545984,1,0,20.47968,17.8369,18.82208,0.1366319
522553928227776512,1,0,19.40845,16.83679,17.95643,0.06437173
523568502615861248,1,0,19.54563,16.18766,17.15725,0.06471895
523583895778650112,0,1,24.68257,17.39249,19.05873,0.2275398
523652615255386112,0,1,20.5397,17.71803,18.81862,0.1337528
523668833051895808,1,0,18.27078,16.33349,17.04001,0.06555094
525809307162273792,1,0,20.22157,17.35281,18.36762,0.102571
525834870807619584,0,1,18.05089,15.5015,16.31864,0.05155706
525864557621569536,0,1,20.37875,17.28874,18.56555,0.190708
525864832499476480,1,0,18.94102,17.03101,17.52406,0.0798529
525926680028538880,0,1,23.2098,17.8347,19.76979,0.2871356
525956091964581888,1,0,19.33732,17.31602,17.79468,0.03424177
526970391625754624,0,1,17.11927,14.49703,15.34778,0.04080834
527071546695510016,0,1,18.56403,15.78125,16.68982,0.06915586
527094361561786368,1,0,19.27755,16.83444,17.66576,0.06918997
527095461073414144,1,0,20.96987,17.83867,19.00243,0.1626303
528104263008675840,0,1,18.06699,15.01139,15.9518,0.05289908
528198271252850688,1,0,21.31798,17.80193,18.82743,0.1146924
528212290026104832,1,0,19.98147,17.39684,18.41452,0.1056871
528219436851685376,1,0,19.50109,17.40355,18.17187,0.1624869
530343693501097984,0,1,19.95411,16.93982,18.00679,0.1241692
530397294692952064,1,0,19.70108,16.87753,17.83614,0.05727335
530459142222014464,1,0,19.16463,16.87884,17.63526,0.1047565
531427812486178816,0,1,20.34581,17.7065,18.90213,0.1614937
531524019753609216,1,0,20.13896,17.26021,18.2782,0.15589
532582024381229056,0,1,17.33875,14.94508,15.69574,0.01633252
533718645717624832,1,0,17.65054,16.17741,16.62285,0.07113355
533728816200181760,1,0,19.38493,16.87121,17.69076,0.05622546
534848668205869056,1,0,19.02675,17.36004,18.03803,0.7269091
534850867229124608,1,0,20.67831,17.89316,18.83788,0.1498787
534856639665170432,1,0,18.92318,16.08573,17.00735,0.05734916
534873132339587072,1,0,19.04294,16.99739,17.71,0.1497376
534963017415157760,0,1,20.30213,17.87105,18.86045,0.2443747
537098544897615872,0,1,20.69341,17.59222,18.91396,0.1744373
537218941420857344,0,1,19.00701,15.99907,17.04539,0.09388704
540494385939245056,1,0,20.90298,17.95161,18.88314,0.08405221
540544688596215808,0,1,17.62485,14.99168,15.82651,0.05980387
540600763689232384,1,0,17.31117,15.15894,15.86809,0.05122066
541568057684813824,0,1,18.37103,15.61805,16.5286,0.09130497
541662890562709504,1,0,18.52532,16.94854,17.46133,0.09764594
541689278841776128,0,1,21.1047,17.81965,19.26386,0.224657
544982591028094976,1,0,19.44843,17.03633,17.91408,0.08399081
546065610015008768,1,0,18.50534,16.62701,17.19381,0.07718887
546075230741751808,0,1,16.70819,14.23251,15.07162,0.03005187
546095296828958720,1,0,20.34161,17.51171,18.52434,0.09686148
546186281416157184,0,1,22.01633,17.53695,18.946,0.2147706
557492560809977856,1,0,17.45988,16.22384,16.45017,0.02519191
559604997541619712,1,0,20.39875,17.75934,18.88165,0.1985269
559651726785800192,1,0,20.47648,17.56481,18.49349,0.1084376
561871915623409664,1,0,20.57048,17.83619,18.67599,0.1349097
564139387621763072,1,0,19.8862,16.65964,17.6507,0.1247853
564156704929900544,0,1,19.22575,16.51192,17.46996,0.09938003
564178145406642176,1,0,18.4522,16.654,17.27893,0.1029535
564250163418261504,1,0,19.9201,17.79577,18.5512,0.09387112
565227349713381376,1,0,18.46848,16.30509,17.02783,0.08723669
565293045533140992,1,0,19.10884,17.49325,18.02699,0.09474118
565350495015692288,1,0,19.14077,17.60864,18.10428,0.07799862
565364513788946432,1,0,19.76198,17.14422,18.07305,0.07183548
566332909359753216,1,0,19.80423,17.64158,18.2918,0.0953837
566379363726026752,1,0,20.88305,17.9346,19.03752,0.1462654
566389259330676736,1,0,20.11501,17.79413,18.63413,0.07257164
566440936377182208,1,0,18.80616,16.83131,17.56366,0.09667091
566503058784151552,1,0,18.97324,17.0614,17.65813,0.07160563
567461838241949696,1,0,18.87784,16.69984,17.63061,0.1020851
567483553596598272,1,0,18.79345,17.17542,17.63268,0.04176767
567543476980312064,1,0,19.0329,17.72729,18.09551,0.04627896
567561344044263424,0,1,21.55591,17.26162,18.59512,0.1870553
567573163794262016,1,0,18.65666,16.62816,17.16023,0.06255446
567574263305889792,1,0,17.22471,15.45248,16.06217,0.06360092
567581959887284224,1,0,18.80732,17.15799,17.61016,0.08040354
567588831834957824,1,0,18.47599,16.5259,17.26911,0.07143703
567603950119839744,0,1,20.0621,17.26281,18.23874,0.1783453
568636941310912512,1,0,19.50207,16.82163,17.6948,0.1287655
568661680322537472,1,0,18.47954,17.03295,17.4146,0.08693678
568675424217884672,1,0,19.62868,17.87577,18.30695,0.08276577
568696864694626304,1,0,20.17662,17.43516,18.64983,0.1525788
568734522967877632,1,0,19.61365,17.62859,18.45372,0.1473725
568745243206248448,1,0,20.18194,17.44172,18.22455,0.05652133
569709235076622336,1,0,19.04277,16.82158,17.64746,0.09820168
569729576041736192,0,1,19.24364,16.23592,17.24512,0.09683218
569735898233595904,1,0,19.41366,16.85043,17.76193,0.105503
569816987216144384,1,0,19.01819,17.72353,18.1495,0.1448858
569820835506841600,1,0,19.72405,17.81981,18.51605,0.1440779
569846124274280448,0,1,18.59234,16.46789,17.29561,0.05519376
569846674030094336,0,1,19.95814,17.06108,18.00287,0.1590536
570870050030905344,1,0,17.43184,14.99661,15.8044,0.0396955
570938769507641344,1,0,19.3156,17.50127,18.25442,0.1890884
572058072562821120,1,0,19.42292,17.61493,18.23367,0.08178634
573120200929470464,1,0,19.97836,17.57106,18.4076,0.09689903
573125423609702400,1,0,18.98607,16.73706,17.52308,0.1037019
573128722144585728,1,0,17.43854,15.46055,16.09997,0.06312105
573158408958535680,1,0,18.597,15.87418,16.73802,0.06621521
573241971842246656,1,0,19.33289,17.30756,18.1073,0.1075829
573251317691082752,0,1,16.98769,14.45019,15.266,0.02993131
574289531663050752,1,0,19.02525,16.99719,17.70003,0.07515396
574334061883975680,0,1,19.27804,16.54976,17.43015,0.07520607
574340658953742336,0,1,18.71981,16.07851,16.96792,0.07389084
574357426506065920,1,0,19.63978,17.65508,18.33725,0.07713277
575358536121346048,1,0,19.93138,16.83245,17.72792,0.07510943
575394545127155712,1,0,20.19001,17.72208,18.55555,0.07441635
575404715609712640,1,0,19.03226,17.39253,18.06612,0.08502192
576485799613196288,1,0,20.0069,17.49395,18.3177,0.0734872
576495145462032384,1,0,20.11098,16.12823,17.00163,0.07292403
576498718874822656,1,0,19.10109,17.41531,17.99701,0.07058638
576550121043421184,1,0,19.63389,17.79087,18.27708,0.146636
576552320066676736,0,1,20.09387,17.12271,18.48192,0.2614439
576553694456211456,0,1,20.68226,17.79447,18.84362,0.1040802
577662826760398848,1,0,19.22103,17.54161,18.14747,0.1099077
578745845797644288,1,0,19.46118,17.35109,18.17136,0.09770793
578789551384848384,1,0,18.34785,16.2704,17.00261,0.09284081
578806318937171968,1,0,15.93124,14.00285,14.61071,0.02683144
578825010634844160,1,0,18.81287,17.13279,17.78016,0.1642814
578827484536006656,1,0,20.13383,17.08588,18.16692,0.1332239
578838204774377472,0,1,21.02749,17.7313,19.07026,0.2321786
579884391044507648,0,1,18.95392,16.13803,17.2858,0.1324251
579905556643342336,1,0,19.52289,17.47914,18.14659,0.09439137
579929745899153408,1,0,19.84368,17.7632,18.50083,0.09964195
579978399288682496,1,0,18.23826,16.24647,16.82435,0.06838136
581027332811155456,0,1,19.67888,16.86281,17.97271,0.1613545
581108146915796992,1,0,18.89683,17.06857,17.67013,0.08617648
582092209940097024,1,0,19.08762,17.15941,17.87437,0.07906687
582220028166825984,1,0,20.02089,17.33784,18.20527,0.06830273
582240918887753728,1,0,20.13808,17.66524,18.54544,0.1891737
582250264736589824,1,0,18.85307,17.14596,17.63198,0.08327592
582253563271473152,1,0,19.80841,17.09045,17.99692,0.0751608
583361875320793088,0,1,19.21854,16.58486,17.43547,0.08023696
583364624099862528,0,1,19.27418,16.22673,17.13562,0.07779247
584370677256054784,1,0,18.75699,16.78088,17.36515,0.04359115
584414107965351936,1,0,21.65372,17.43697,18.50403,0.1329703
584456164285114368,0,1,16.58798,13.9831,14.84157,0.02308409
584477879639762944,1,0,18.64183,16.71749,17.4164,0.07563649
584478429395576832,1,0,20.21185,17.7408,18.55422,0.1087053
584493822558365696,1,0,19.63758,17.18265,17.98935,0.09027968
584513888645572608,1,0,19.10326,17.34098,18.03706,0.138649
585575192328169472,1,0,18.58035,16.79529,17.38238,0.07988439
585613125479327744,1,0,17.91184,15.92581,16.46844,0.07917472
586720334326032384,1,0,19.74238,16.89924,17.43315,0.05990209
587785481148721152,0,1,16.73975,13.83624,14.68839,0.04756802
587808296014997504,1,0,17.88712,15.86695,16.46331,0.0476928
587868494276618240,1,0,18.42322,16.09806,16.88276,0.06577893
588892964269352960,0,1,19.01067,16.44425,17.3495,0.06267764
589979831530186752,1,0,20.52176,17.77046,18.62379,0.08042639
590056247588317184,1,0,20.82535,17.81474,19.13097,0.1998173
590081811233662976,1,0,19.08751,17.31411,18.01225,0.1792939
590085109768546304,1,0,20.44021,17.72813,18.66665,0.179651
590103801466218496,1,0,19.9787,17.25002,18.30429,0.1074371
590131839012726784,1,0,18.57212,16.28117,17.00965,0.04675587
590139810472028160,1,0,19.73804,17.08297,17.80435,0.04622517
592229986857936896,1,0,20.28595,17.63172,18.69294,0.1356586
592238233195145216,1,0,17.45396,15.4271,16.08212,0.08038166
592243180997470208,0,1,20.17091,16.63784,17.7774,0.136536
592248128799795200,1,0,19.82623,17.35358,18.12514,0.1473209
592293208776534016,0,1,20.40648,17.51009,18.83282,0.2185838
547222846020020224,1,0,19.64009,17.56394,18.24214,0.07400364
547247859909552128,1,0,19.06017,16.8606,17.52039,0.07566626
547248409665366016,1,0,19.59534,17.52395,18.16261,0.1315416
547267925996759040,1,0,19.9048,17.04233,18.06957,0.1179631
547303110368847872,1,0,20.03848,17.70713,18.52952,0.1301264
547337195229308928,0,1,20.85217,17.61803,18.80324,0.168657
548345447945627648,1,0,19.44509,17.1012,17.92573,0.1377528
548391352556087296,0,1,20.31842,17.48636,18.67688,0.1686823
548406470840969216,1,0,19.67578,17.50158,18.24677,0.09862633
548415816689805312,1,0,19.17934,17.10465,17.78967,0.07236839
549453755179886592,1,0,19.4826,16.83854,17.76265,0.09149928
549465025174071296,1,0,19.14227,17.49638,18.05714,0.1446288
549512304174065664,0,1,19.01641,16.31627,17.40095,0.1573517
549512853929879552,1,0,20.40937,17.59232,18.63099,0.129545
549607137051961344,1,0,19.32635,17.15181,17.96268,0.1169609
550570034628421632,1,0,20.42143,17.58556,18.41038,0.0814295
550617313628416000,0,1,21.00366,17.50319,18.74284,0.1808266
550630782645856256,1,0,18.21267,17.16061,17.60671,0.02280653
551798189099870208,0,1,20.57368,17.13258,18.43932,0.2034818
552898800457377792,1,0,18.64321,17.20223,17.63771,0.1070859
554111287123011584,0,1,21.87664,17.48029,18.77465,0.2125713
554118708826499072,1,0,17.17833,15.45313,16.01134,0.04836022
555094250551797760,0,1,18.5674,15.9931,16.84583,0.05883504
555176988801787904,1,0,19.66193,17.64819,18.73217,0.2034626
555184135627368448,0,1,18.85855,16.22784,17.08275,0.06085955
556225097556322304,1,0,18.39561,16.68868,17.229,0.1063526
556271826800502784,1,0,17.50795,15.45128,16.32758,0.08876951
556302613126080512,1,0,19.51747,16.9052,17.87979,0.1242859
556331200428402688,1,0,20.27701,17.59436,18.64444,0.1259369
557358970147203072,1,0,18.67368,16.33363,17.03843,0.06890114
557396903298361344,1,0,18.19174,16.5969,17.10352,0.03424712
557444732054169600,1,0,18.55993,16.97765,17.46664,0.06629819
557448030589052928,1,0,18.609,15.77621,16.43114,0.06613299
557458201071609856,1,0,20.24293,17.53901,18.51193,0.1043758
557484039594862592,0,1,20.78125,17.56186,18.98075,0.2476546
559613793634641920,1,0,18.74215,17.1054,17.62664,0.1081562
559646504105568256,1,0,17.95284,16.53082,16.90051,0.06695061
559664096291612672,0,1,20.27431,17.30438,18.54202,0.1822905
561922493158287360,1,0,19.34118,16.84733,17.76644,0.06849506
561942834123401216,1,0,20.05334,17.07463,18.1946,0.1407311
561945033146656768,0,1,23.56441,17.82362,19.35449,0.2441753
561949156315260928,0,1,20.85869,17.6877,18.70569,0.1405518
561989013611767808,1,0,20.02123,17.52514,18.5,0.1379513
564171823214782464,1,0,20.17775,17.56613,18.43639,0.1240605
564180344429897728,1,0,18.21666,16.35166,17.00589,0.09170993
564212230267103232,0,1,20.65871,17.7933,18.7628,0.1003932
564244940738029568,0,1,15.79828,13.25901,14.08252,0.02260396
566354349836494848,1,0,19.17743,17.41925,17.95138,0.0703695
566398880057419776,0,1,24.67307,17.50994,18.92895,0.2193158
566478594650433536,0,1,17.83365,15.51832,16.41978,0.07154398
566495637080664064,0,1,19.4101,16.7277,17.77882,0.1454168
567464587021019136,1,0,20.04614,17.72963,18.42307,0.07214061
567470634334971904,1,0,19.49121,17.53101,18.21454,0.09606835
567567391358216192,1,0,21.0643,17.73972,18.71233,0.1054597
568622922537658368,1,0,19.05975,17.37305,17.90113,0.1276096
568736172235319296,1,0,19.84137,17.43848,18.324,0.07501397
568747442229504000,1,0,19.21749,16.81724,17.73145,0.07618888
569711983855691776,0,1,22.27065,17.48923,18.72564,0.176086
569759262855686144,1,0,19.25481,17.46601,18.01829,0.0667404
569765035291731968,1,0,19.37986,17.30692,18.02421,0.1008265
569846399152187392,0,1,20.37148,17.28595,18.45361,0.1878374
569857119390558208,0,1,17.27258,14.52856,15.46674,0.06711727
570847235164628992,1,0,18.51117,15.94295,16.81272,0.1229831
570879395879741440,1,0,19.51727,17.84348,18.45704,0.1148324
570978077048334336,1,0,18.41998,15.97623,16.84637,0.04221851
571978357969807360,1,0,19.6755,17.45012,18.08877,0.06582431
571984405283760128,0,1,19.37523,16.62292,17.55911,0.1295797
572008319661664256,1,0,17.22104,15.23483,15.66953,0.03936883
572043504033753088,1,0,20.07576,17.61233,18.24583,0.1582964
572102877661652992,1,0,17.31669,15.49458,16.01316,0.03150029
572107275708164096,1,0,19.25673,17.28236,17.85762,0.04046972
572118270824441856,1,0,19.48203,17.407,18.12853,0.08066048
572121294481418240,1,0,18.68761,16.7997,17.40967,0.03645594
573087215580637184,1,0,18.27767,16.5706,17.05262,0.07489029
573102058987612160,1,0,19.6045,17.42104,18.07785,0.1428432
573118001906214912,0,1,19.68899,17.11967,18.37767,0.1842337
573125698487609344,1,0,19.68905,17.42067,18.30881,0.1317182
573129271900399616,1,0,20.7596,17.55469,18.57071,0.1043795
573167479929464832,1,0,20.3165,17.56059,18.21474,0.08686296
574210916581664768,1,0,18.59913,16.83501,17.32821,0.04680784
574320867744442368,1,0,19.11484,16.49656,17.21298,0.07566955
574351379192113152,1,0,19.55665,17.30626,17.95189,0.07715072
575348915394603008,1,0,20.49016,17.74148,18.76291,0.1181344
575421208284129280,0,1,21.08828,17.55672,18.93499,0.2124242
575426980720175104,1,0,18.5648,16.55094,17.21618,0.07526711
575427805353895936,1,0,20.60279,17.63886,18.72213,0.1530083
576569362496907264,1,0,19.04795,17.62413,18.03112,0.05981916
576609769549228032,0,1,18.2783,15.48952,16.41506,0.07420161
577664201149933568,0,1,27.69976,17.9032,19.24464,0.2171488
577724674289461248,1,0,20.02066,16.94986,17.92936,0.07440449
577743365987133440,1,0,20.06759,17.51295,18.43322,0.1252279
578835181117401088,1,0,19.6104,17.78133,18.55767,0.1266756
578845351599958016,1,0,20.25934,17.6725,18.95325,0.1917238
579919300538689536,1,0,19.09188,17.61859,17.98859,0.06731435
579983896846821376,1,0,17.92636,15.81051,16.47403,0.06997404
579987470259611648,1,0,19.80406,17.91406,18.65154,0.1050235
580983627223951360,1,0,19.83271,17.71081,18.5138,0.1638083
581072962543708160,0,1,18.89489,16.14151,17.08286,0.07539782
581128762758817792,0,1,19.87037,16.97932,18.18436,0.1648821
581132336171608064,1,0,19.2907,17.49228,18.1255,0.135233
582091660184283136,1,0,18.15628,16.35302,16.92024,0.02014813
582147460399392768,1,0,18.02924,16.19375,16.78615,0.08238616
582155431858694144,0,1,33.00152,13.67407,14.95442,0.02129339
582189241841248256,1,0,16.39606,15.26982,15.71399,0.07723631
583237080751040512,1,0,20.03254,17.44688,18.35743,0.07464617
583249450256852992,1,0,20.79128,17.37328,18.14382,0.07361688
583290681942894592,1,0,19.44896,17.64285,18.45814,0.2001977
592305303404439552,1,0,19.022,17.8527,18.27224,0.09974478
592308601939322880,1,0,17.39928,15.07637,15.71434,0.03436721
593358086291351552,1,0,18.89948,17.34878,17.86647,0.1248716
593367981896001536,1,0,16.98619,14.87382,15.6403,0.07797395
593374029209954304,1,0,18.62932,16.67934,17.23889,0.08306599
593387223349487616,1,0,18.19707,16.33726,16.95062,0.07771768
594500748381808640,0,1,18.20096,15.12309,16.07178,0.07719473
594521913980643328,1,0,20.21033,17.34104,18.26221,0.1123485
594585960532961280,1,0,19.02332,17.47311,17.63187,0.07040324
595611530054100992,1,0,19.04044,17.00124,17.66593,0.07932553
595712960001763328,0,1,19.22928,16.60314,17.81979,0.1436241
595714609269204992,0,1,18.80027,16.01328,17.04747,0.1142593
595729177798273024,1,0,18.93142,17.15534,17.79068,0.1226236
596762443867252736,1,0,19.48777,17.79058,18.43398,0.1365932
596848205774219264,1,0,19.60905,17.66137,18.31277,0.1120009
597867727964628992,0,1,23.43537,17.67609,19.22771,0.2488414
597889993075091456,1,0,19.12308,17.78029,18.26632,0.1693673
599097531133093888,1,0,16.32096,13.86005,14.53827,0.024702
600113754771843072,0,1,20.86542,17.46248,18.65069,0.1696246
600179450591602688,0,1,17.67876,14.88373,15.84307,0.0480123
600184398393927680,1,0,19.30401,17.44373,18.09552,0.1159727
600236900074153984,1,0,19.36242,17.1582,18.037,0.07611834
601269616420874240,1,0,19.61677,17.02951,18.01935,0.1107599
601310298351101952,0,1,20.45304,17.01741,18.20004,0.1728702
601313596885985280,1,0,18.1846,16.47099,16.9198,0.05812026
601371321246443520,1,0,18.91315,17.62638,17.90697,0.02615625
602388644413597696,1,0,20.89835,17.3706,18.4123,0.1118176
602392217826387968,1,0,20.2005,17.47006,18.4509,0.1276059
602415857326385152,1,0,19.22771,17.65223,18.26455,0.1292612
602460387547310080,1,0,18.90383,17.25109,18.24974,0.1677961
602496946308933632,0,1,21.58412,17.41047,18.8623,0.2310118
604671505900529664,1,0,19.25591,17.29784,17.99127,0.1212254
604731154406336512,1,0,19.6221,17.29096,18.18037,0.1636679
605833139968829440,1,0,18.38911,16.84242,17.27822,0.04480002
606883998005749760,0,1,19.38865,16.79366,17.6356,0.04040727
606891144831330304,0,1,20.28004,17.23172,18.42783,0.1755552
606922206034814976,0,1,17.72783,15.10543,15.95483,0.04157064
608071470211426304,1,0,18.84642,16.79761,17.34199,0.07788794
608142388711417856,1,0,20.13758,17.21196,18.33314,0.1345234
609119029294032896,1,0,17.17667,15.74101,16.12883,0.01353855
610246579038742528,1,0,19.56817,17.03535,17.93203,0.1310746
610250427329439744,0,1,20.33373,17.6409,18.50131,0.06613699
611374953249400832,1,0,19.28063,17.6625,18.34928,0.1458329
611393919824979968,1,0,19.62919,17.43297,18.0171,0.07240392
611410412499396608,1,0,18.39296,16.50148,17.26038,0.1125603
611496174406363136,0,1,19.60868,15.2752,16.46526,0.1070611
612509102580459520,0,1,20.53321,17.85619,18.90569,0.1550984
612515424772319232,1,0,18.79524,17.09628,17.70169,0.0942604
612517074039760896,1,0,20.74953,17.8373,18.94183,0.1364316
612555556946733056,0,1,23.03834,17.73388,19.19377,0.2132728
612645716900210688,1,0,19.27862,17.54721,18.21811,0.04248993
612665233231603712,1,0,19.91584,17.46502,18.07443,0.07463823
613718840265697280,0,1,19.84554,16.92904,18.00365,0.1263225
614760902461253632,1,0,18.48987,17.36968,17.69042,0.04357439
615906314572294144,0,1,19.51783,17.0207,18.17812,0.1287859
616996480804218880,1,0,19.38049,16.67412,17.44179,0.1488838
617029191275145216,0,1,19.8134,16.84764,17.8599,0.1258208
617051731263514624,1,0,19.45799,17.43725,18.1593,0.143167
617076745153046528,1,0,20.81547,17.86401,18.9914,0.1304975
617096536362346496,0,1,20.05298,16.96247,18.22968,0.1724359
617103958065833984,0,1,20.14447,16.87911,18.10627,0.1630157
619268071374219264,0,1,21.31083,17.55781,18.82893,0.1646145
619277142345148416,1,0,16.26579,14.31496,14.96239,0.028885
620395071363115008,1,0,20.18699,17.43983,18.37913,0.09270889
620406341357299712,1,0,19.75317,17.13114,18.06048,0.09314399
620506671793334272,0,1,20.02729,17.12172,18.30519,0.1904579
620538832508446720,1,0,19.96818,17.51559,18.39601,0.1378275
621502279555508224,1,0,18.46054,16.79781,17.38897,0.06709415
621524544665970688,0,1,19.72106,16.33253,17.26387,0.106586
621559454160152576,1,0,19.33664,17.65196,18.32379,0.1692338
621610856328751104,1,0,19.93137,17.66495,18.48347,0.1245562
621658959962466304,1,0,19.11348,17.64589,18.23969,0.1041896
622624606167001088,0,1,17.71946,15.29817,16.07931,0.02544203
622641923475138560,1,0,20.13361,17.02947,17.95391,0.08131462
622649894934439936,1,0,16.5617,14.82141,15.20008,0.02867413
622738955376289792,1,0,19.11473,17.49092,18.03267,0.06129855
622753798783264768,1,0,17.3775,16.08079,16.39813,0.04703901
622762869754193920,1,0,19.13628,17.36741,17.82234,0.08135865
622781561451866112,0,1,18.94432,16.88085,17.67089,0.1903853
623765899253409792,0,1,20.6154,17.32084,18.59957,0.2063656
623770022422013952,1,0,19.25985,17.53546,18.0288,0.06543918
623821424590612480,1,0,19.76174,17.20708,17.79149,0.03906078
623828846294099968,0,1,20.67612,17.72574,18.92869,0.1858168
623880523340605440,1,0,20.30753,17.81018,18.80511,0.1264151
623881622852233216,0,1,20.76746,17.79774,18.74656,0.1224924
624928087506708480,1,0,19.29318,17.08932,17.85643,0.07428724
624951452128798720,0,1,22.00623,17.59814,18.95608,0.227785
625024294774138880,1,0,19.27724,17.24613,17.8635,0.1312474
626008627945170944,0,1,20.67292,17.16998,18.58649,0.2232397
626039689148655616,1,0,19.74331,17.07031,18.16354,0.188809
627216170986006528,1,0,20.61753,17.52085,18.56433,0.1260488
627288738753439744,1,0,19.41639,17.61834,18.24586,0.08048498
628386052431702016,1,0,19.14581,17.3212,18.04,0.1405267
629432237728753664,0,1,20.17781,16.99247,18.24861,0.1988384
629457526496192512,1,0,19.77192,17.47471,18.31522,0.07235576
630505910497732608,1,0,20.65327,17.60913,18.6621,0.1151936
630522952927963136,1,0,19.57994,17.59912,18.42323,0.1030297
630630705067485184,1,0,19.316,17.08016,17.87163,0.114616
631648303062214656,1,0,19.10254,17.18681,17.77558,0.1149947
631760453248247808,1,0,21.09572,17.48157,18.75609,0.1983346
635044693289232384,1,0,18.97754,17.28222,17.85432,0.07533274
635055963283417088,1,0,20.02609,17.7525,18.66601,0.1145475
635100493504342016,0,1,19.931,17.10753,18.24246,0.1652741
635118085690386432,0,1,18.89316,16.29674,17.47011,0.1486349
635176084928751616,1,0,18.70205,16.60055,17.36602,0.07241242
636306932654696448,1,0,19.9968,17.59983,18.41729,0.1235367
637278626273847296,1,0,18.13342,16.55521,17.31997,0.1196478
300623823319885824,1,0,19.79369,17.65805,18.54619,0.1668876
300659007691974656,0,1,19.69169,16.32845,17.61405,0.1642064
300678249145460736,1,0,19.00941,16.93884,17.65644,0.0371546
300682922069878784,1,0,20.11894,17.72152,18.63023,0.08000757
